0####-####step	0,0,0	0,0,0	None
7####-####decide####on####you####document####'s####color####.####decide####on####you####document####'s####color####.####click####the####"####color####format####"####drop####-####down####box####,####then####select####either####color####or####black####and####white####.####-####you####scanner####may####have####additional####(####or####limited####)####option####for####color####format####.	0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
8####-####select####a####file####type####.####select####a####file####type####.####click####the####"####file####type####"####drop####-####down####box####,####then####click####the####file####type####(####e.g.####,####pdf####or####jpg####)####that####you####want####to####use####to####store####the####scan####document####on####you####computer####.	0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	True
9####-####change####any####other####option####on####the####page####.####change####any####other####option####on####the####page####.####depend####on####you####scanner####,####you####may####have####other####option####(####e.g.####,####"####resolution####"####)####that####you####can####modify####prior####to####scan####you####document####.	0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
10####-####click####preview####.####click####preview####.####it####be####at####the####bottom####of####the####window####.####do####so####will####bring####up####a####preview####of####you####document####in####the####scanner####.	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
11####-####click####scan.####click####scan####.####it####be####at####the####bottom####of####the####window####.####you####document####will####begin####scan####into####you####computer####.####to####find####the####scan####file####later####,####do####the####follow####:####-####open####start####-####open####file####explorer####-####click####document####on####the####left####side####of####the####window####.####-####double####-####click####the####scan####document####folder####.	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
0####-####share####a####printer####between####window####computers	0,0,1,0,0,0,0,0	0,0,0,0,1,0,0,0	None
1####-####install####the####printer####on####the####computer####that####will####be####share####it####.####install####the####printer####on####the####computer####that####will####be####share####it####.####since####the####computer####will####need####to####be####on####whenever####you####want####to####print####,####you####should####install####it####on####a####desktop####computer####that####be####frequently####turn####on####.####-####most####printer####can####be####install####by####simply####plug####they####in####via####usb####.####refer####to####you####printer####'s####documentation####if####you####be####have####difficulty####install####the####printer####on####the####computer####that####will####be####share####it####.	0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	True
2####-####create####homegroup####(####window####7####and####later####)####.####create####home####group####(####window####7####and####later####)####.####if####all####of####the####computer####on####you####network####be####run####window####7####or####later####,####you####can####use####the####homegroup####feature####to####quickly####and####easily####share####you####printer####.####if####you####be####use####window####vista####or####xp####,####skip####down####to####step####5####of####this####section####.####-####create####a####homegroup####on####the####computer####share####the####printer####.####you####can####access####the####homegroup####menu####from####the####control####panel####.####click####the####create####a####homegroup####button####to####set####up####a####new####homegroup####.####-####follow####the####prompt####to####set####up####the####homegroup####.####when####ask####what####you####want####to####share####,####make####sure####that####"####printer####&####device####"####be####set####to####"####share####"####.####-####copy####down####the####password####that####appear####.	0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####connect####to####the####homegroup####on####you####laptop####.####connect####to####the####homegroup####on####you####laptop####.####now####that####the####homegroup####have####be####enable####,####you####can####connect####to####it####on####you####laptop####.####-####open####the####homegroup####menu####in####the####control####panel####on####the####laptop####.####-####click####the####join####now####button####and####enter####the####password####.####-####follow####the####prompt####to####finish####set####up####the####homegroup####connection####.####you####will####be####give####the####option####to####pick####what####you####want####to####share####,####but####this####be####not####necessary####for####connect####to####the####share####printer####.	0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	None
4####-####print####to####the####share####printer####.####print####to####the####share####printer####.####now####that####you####laptop####be####connect####to####the####homegroup####,####you####will####be####able####to####select####the####share####printer####as####if####it####be####connect####directly####to####the####laptop####.####make####sure####that####the####computer####share####the####printer####be####turn####on####.####-####open####the####print####dialog####in####any####program####and####select####the####share####printer####from####the####list####of####available####printer####.####-####if####you####be####use####homegroups####,####this####be####all####you####need####to####do####.####the####next####step####be####for####user####who####can####not####use####the####homegroup####feature####.	0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####enable####file####and####printer####sharing####and####then####share####the####printer####manually####if####you####can####not####use####homegroups####.####enable####file####and####printer####sharing####and####then####share####the####printer####manually####if####you####can####not####use####homegroups####.####if####either####the####laptop####or####the####computer####share####the####printer####be####run####vista####or####earlier####,####you####will####have####to####share####the####printer####manually####.####-####open####the####control####panel####and####select####"####network####and####sharing####center####"####or####"####network####and####internet####"####on####the####computer####share####the####printer####.####-####click####the####"####change####advanced####share####setting####"####link####and####then####expand####the####"####private####"####network####setting####.####-####select####the####"####turn####on####file####and####printer####share####"####option####and####select####save####change####.####-####return####to####the####control####panel####and####select####"####device####and####printer####"####or####"####view####device####and####printer####"####.####-####right####-####click####on####the####printer####you####be####share####and####select####"####printer####property####"####.####-####click####the####sharing####tab####and####check####the####"####share####this####printer####"####box####.	0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0	0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0	None
6####-####install####the####share####printer####on####the####laptop####.####install####the####share####printer####on####the####laptop####.####now####that####the####printer####have####be####share####,####you####will####need####to####install####the####printer####on####you####laptop####so####that####you####can####select####it####.####-####open####the####control####panel####and####select####"####device####and####printer####"####or####"####view####device####and####printer####"####.####-####click####add####a####printer####.####-####select####"####add####a####network####,####wireless####or####bluetooth####printer####"####.####window####8####user####will####not####need####to####select####anything####.####-####select####you####network####printer####from####the####list####of####available####printer####.####follow####the####prompt####to####install####the####driver####automatically####.####if####window####can####not####find####the####correct####driver####,####you####may####need####to####download####the####from####the####printer####manufacturer####'s####support####site####.	0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	None
0####-####share####a####printer####between####window####computers	0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0	None
1####-####install####the####printer####on####the####computer####that####will####be####share####it####.####install####the####printer####on####the####computer####that####will####be####share####it####.####since####the####computer####will####need####to####be####on####whenever####you####want####to####print####,####you####should####install####it####on####a####desktop####computer####that####be####frequently####turn####on####.####-####most####printer####can####be####install####by####simply####plug####they####in####via####usb####.####refer####to####you####printer####'s####documentation####if####you####be####have####difficulty####install####the####printer####on####the####computer####that####will####be####share####it####.	0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	True
2####-####create####homegroup####(####window####7####and####later####)####.####create####home####group####(####window####7####and####later####)####.####if####all####of####the####computer####on####you####network####be####run####window####7####or####later####,####you####can####use####the####homegroup####feature####to####quickly####and####easily####share####you####printer####.####if####you####be####use####window####vista####or####xp####,####skip####down####to####step####5####of####this####section####.####-####create####a####homegroup####on####the####computer####share####the####printer####.####you####can####access####the####homegroup####menu####from####the####control####panel####.####click####the####create####a####homegroup####button####to####set####up####a####new####homegroup####.####-####follow####the####prompt####to####set####up####the####homegroup####.####when####ask####what####you####want####to####share####,####make####sure####that####"####printer####&####device####"####be####set####to####"####share####"####.####-####copy####down####the####password####that####appear####.	0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####connect####to####the####homegroup####on####you####laptop####.####connect####to####the####homegroup####on####you####laptop####.####now####that####the####homegroup####have####be####enable####,####you####can####connect####to####it####on####you####laptop####.####-####open####the####homegroup####menu####in####the####control####panel####on####the####laptop####.####-####click####the####join####now####button####and####enter####the####password####.####-####follow####the####prompt####to####finish####set####up####the####homegroup####connection####.####you####will####be####give####the####option####to####pick####what####you####want####to####share####,####but####this####be####not####necessary####for####connect####to####the####share####printer####.	0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####print####to####the####share####printer####.####print####to####the####share####printer####.####now####that####you####laptop####be####connect####to####the####homegroup####,####you####will####be####able####to####select####the####share####printer####as####if####it####be####connect####directly####to####the####laptop####.####make####sure####that####the####computer####share####the####printer####be####turn####on####.####-####open####the####print####dialog####in####any####program####and####select####the####share####printer####from####the####list####of####available####printer####.####-####if####you####be####use####homegroups####,####this####be####all####you####need####to####do####.####the####next####step####be####for####user####who####can####not####use####the####homegroup####feature####.	0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####enable####file####and####printer####sharing####and####then####share####the####printer####manually####if####you####can####not####use####homegroups####.####enable####file####and####printer####sharing####and####then####share####the####printer####manually####if####you####can####not####use####homegroups####.####if####either####the####laptop####or####the####computer####share####the####printer####be####run####vista####or####earlier####,####you####will####have####to####share####the####printer####manually####.####-####open####the####control####panel####and####select####"####network####and####sharing####center####"####or####"####network####and####internet####"####on####the####computer####share####the####printer####.####-####click####the####"####change####advanced####share####setting####"####link####and####then####expand####the####"####private####"####network####setting####.####-####select####the####"####turn####on####file####and####printer####share####"####option####and####select####save####change####.####-####return####to####the####control####panel####and####select####"####device####and####printer####"####or####"####view####device####and####printer####"####.####-####right####-####click####on####the####printer####you####be####share####and####select####"####printer####property####"####.####-####click####the####sharing####tab####and####check####the####"####share####this####printer####"####box####.	0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
6####-####install####the####share####printer####on####the####laptop####.####install####the####share####printer####on####the####laptop####.####now####that####the####printer####have####be####share####,####you####will####need####to####install####the####printer####on####you####laptop####so####that####you####can####select####it####.####-####open####the####control####panel####and####select####"####device####and####printer####"####or####"####view####device####and####printer####"####.####-####click####add####a####printer####.####-####select####"####add####a####network####,####wireless####or####bluetooth####printer####"####.####window####8####user####will####not####need####to####select####anything####.####-####select####you####network####printer####from####the####list####of####available####printer####.####follow####the####prompt####to####install####the####driver####automatically####.####if####window####can####not####find####the####correct####driver####,####you####may####need####to####download####the####from####the####printer####manufacturer####'s####support####site####.	0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
