0####-####step	0,0,0	0,0,0	None
1####-####determine####the####model####of####you####mac####mini####.####determine####the####model####of####you####mac####mini####.####this####process####will####allow####you####to####verify####if####you####can####install####the####ram####yourself####without####contact####a####apple####authorize####service####provider####for####assistance####.####-####go####to####"####apple####"####in####the####menu####bar####while####you####computer####be####turn####on####,####then####select####"####about####this####mac####"####to####view####you####serial####number####.####the####serial####number####can####also####be####find####print####on####the####bottom####of####you####mac####mini####computer####.####-####type####you####serial####number####into####the####"####service####and####coverage####"####tool####provide####by####apple####.####the####"####service####and####coverage####"####tool####can####be####access####by####click####on####the####"####self####solve####"####apple####link####feature####in####the####source####section####of####this####article####.####this####website####will####provide####you####with####the####model####of####you####mac####mini####.####-####;	0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
2####-####determine####the####ram####installation####process####require####.####determine####the####ram####installation####process####require####.####if####you####mac####mini####be####a####2010####or####2011####model####,####you####can####install####the####ram####yourself####;####however####,####earlier####model####will####require####you####to####contact####a####apple####authorize####service####provider####.####-####visit####the####apple####"####support####"####website####provide####to####you####in####the####source####section####of####this####article####and####click####on####the####link####for####"####apple####authorize####service####provider####.####"####this####link####will####provide####you####with####a####list####of####the####nearest####service####provider####in####you####area####.####you####may####also####call####apple####at####1-800-692-7753####for####assistance####.	0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####power####off####you####mac####mini####computer####.####power####off####you####mac####mini####computer####.####this####will####prevent####you####from####any####injury####pertain####to####electrical####shock####as####you####work####on####you####computer####.####-####if####you####mac####mini####be####still####turn####on####,####point####to####the####"####apple####"####menu####and####select####"####shut####down####"####to####turn####off####the####computer####.	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	None
4####-####disconnect####any####cable####from####you####mac####mini####.####disconnect####any####cable####from####you####mac####mini####.####this####will####include####power####cable####,####internet####cable####,####or####extra####cable####,####such####as####printer####cable####.	0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####place####you####mac####mini####in####a####upside####-####down####position####on####a####soft####cloth####.####place####you####mac####mini####in####a####upside####-####down####position####on####a####soft####cloth####.####the####soft####cloth####will####help####protect####the####outer####shell####of####the####mac####mini####from####any####scratch####.	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
6####-####remove####the####bottom####cover####of####the####mac####mini####.####remove####the####bottom####cover####of####the####mac####mini####.####the####bottom####cover####be####the####round####cover####imprint####with####the####word####"####mac####mini####.####"####-####place####you####thumb####gently####on####the####bottom####cover####,####then####unlock####the####cover####by####rotate####it####in####a####counterclockwise####position####.####-####press####down####on####one####side####of####the####cover####with####you####thumb####.####the####opposite####side####of####the####cover####will####then####pop####off####,####allow####you####to####remove####the####back####cover####completely####from####the####mac####mini####.	0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
7####-####remove####the####original####ram####.####remove####the####original####ram####.####the####2####ram####,####or####memory####module####,####be####locate####on####top####of####one####another####in####the####bottom####-####right####corner####below####the####cover####.####-####open####the####retainer####clip####hold####the####ram####in####place####.####each####side####of####the####ram####slot####will####have####a####retainer####clip####,####both####of####which####you####can####lift####up####and####off####the####ram####use####2####finger####until####the####ram####be####release####from####the####slot####.####-####gently####pull####the####ram####out####of####the####slot####.####you####can####then####repeat####the####process####for####the####second####ram####locate####below####the####top####ram####.	0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
8####-####install####the####new####ram####into####the####mac####mini####.####install####the####new####ram####into####the####mac####mini####.####-####place####one####of####you####ram####into####the####bottom####slot####first####,####attach####the####side####with####the####notch####into####the####mac####mini####.####the####notch####resemble####a####tiny####slit####and####will####be####present####on####one####of####the####long####side####of####the####ram####.####-####press####the####ram####down####into####the####slot####until####you####see####the####retainer####clip####snap####the####ram####into####place####.####you####can####then####repeat####this####process####for####the####insertion####of####the####second####ram####.	0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
9####-####place####the####bottom####cover####back####onto####you####mac####mini####.####place####the####bottom####cover####back####onto####you####mac####mini####.####alignment####dot####will####be####present####on####the####cover####and####on####the####computer####itself####to####help####you####correctly####position####the####back####cover####into####place####.####-####lock####the####back####cover####into####place####by####rotate####it####clockwise####after####match####up####the####alignment####dot####on####the####back####cover####and####computer####.####you####can####then####reconnect####all####the####cable####you####remove####earlier####from####you####mac####mini####and####power####the####computer####on####.	0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	None
10####-####check####to####see####if####the####mac####mini####recognize####the####new####ram####.####check####to####see####if####the####mac####mini####recognize####the####new####ram####.####-####select####"####apple####"####from####the####menu####bar####on####the####desktop####of####you####mac####mini####,####then####click####on####"####about####this####mac####.####"####you####computer####will####then####display####its####total####amount####of####memory####.	0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	None
0####-####step	0,0,0	0,0,0	None
1####-####determine####the####model####of####you####mac####mini####.####determine####the####model####of####you####mac####mini####.####this####process####will####allow####you####to####verify####if####you####can####install####the####ram####yourself####without####contact####a####apple####authorize####service####provider####for####assistance####.####-####go####to####"####apple####"####in####the####menu####bar####while####you####computer####be####turn####on####,####then####select####"####about####this####mac####"####to####view####you####serial####number####.####the####serial####number####can####also####be####find####print####on####the####bottom####of####you####mac####mini####computer####.####-####type####you####serial####number####into####the####"####service####and####coverage####"####tool####provide####by####apple####.####the####"####service####and####coverage####"####tool####can####be####access####by####click####on####the####"####self####solve####"####apple####link####feature####in####the####source####section####of####this####article####.####this####website####will####provide####you####with####the####model####of####you####mac####mini####.####-####;	0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
2####-####determine####the####ram####installation####process####require####.####determine####the####ram####installation####process####require####.####if####you####mac####mini####be####a####2010####or####2011####model####,####you####can####install####the####ram####yourself####;####however####,####earlier####model####will####require####you####to####contact####a####apple####authorize####service####provider####.####-####visit####the####apple####"####support####"####website####provide####to####you####in####the####source####section####of####this####article####and####click####on####the####link####for####"####apple####authorize####service####provider####.####"####this####link####will####provide####you####with####a####list####of####the####nearest####service####provider####in####you####area####.####you####may####also####call####apple####at####1-800-692-7753####for####assistance####.	0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####power####off####you####mac####mini####computer####.####power####off####you####mac####mini####computer####.####this####will####prevent####you####from####any####injury####pertain####to####electrical####shock####as####you####work####on####you####computer####.####-####if####you####mac####mini####be####still####turn####on####,####point####to####the####"####apple####"####menu####and####select####"####shut####down####"####to####turn####off####the####computer####.	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0	0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####disconnect####any####cable####from####you####mac####mini####.####disconnect####any####cable####from####you####mac####mini####.####this####will####include####power####cable####,####internet####cable####,####or####extra####cable####,####such####as####printer####cable####.	0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####place####you####mac####mini####in####a####upside####-####down####position####on####a####soft####cloth####.####place####you####mac####mini####in####a####upside####-####down####position####on####a####soft####cloth####.####the####soft####cloth####will####help####protect####the####outer####shell####of####the####mac####mini####from####any####scratch####.	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
6####-####remove####the####bottom####cover####of####the####mac####mini####.####remove####the####bottom####cover####of####the####mac####mini####.####the####bottom####cover####be####the####round####cover####imprint####with####the####word####"####mac####mini####.####"####-####place####you####thumb####gently####on####the####bottom####cover####,####then####unlock####the####cover####by####rotate####it####in####a####counterclockwise####position####.####-####press####down####on####one####side####of####the####cover####with####you####thumb####.####the####opposite####side####of####the####cover####will####then####pop####off####,####allow####you####to####remove####the####back####cover####completely####from####the####mac####mini####.	0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
7####-####remove####the####original####ram####.####remove####the####original####ram####.####the####2####ram####,####or####memory####module####,####be####locate####on####top####of####one####another####in####the####bottom####-####right####corner####below####the####cover####.####-####open####the####retainer####clip####hold####the####ram####in####place####.####each####side####of####the####ram####slot####will####have####a####retainer####clip####,####both####of####which####you####can####lift####up####and####off####the####ram####use####2####finger####until####the####ram####be####release####from####the####slot####.####-####gently####pull####the####ram####out####of####the####slot####.####you####can####then####repeat####the####process####for####the####second####ram####locate####below####the####top####ram####.	0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
8####-####install####the####new####ram####into####the####mac####mini####.####install####the####new####ram####into####the####mac####mini####.####-####place####one####of####you####ram####into####the####bottom####slot####first####,####attach####the####side####with####the####notch####into####the####mac####mini####.####the####notch####resemble####a####tiny####slit####and####will####be####present####on####one####of####the####long####side####of####the####ram####.####-####press####the####ram####down####into####the####slot####until####you####see####the####retainer####clip####snap####the####ram####into####place####.####you####can####then####repeat####this####process####for####the####insertion####of####the####second####ram####.	0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
9####-####place####the####bottom####cover####back####onto####you####mac####mini####.####place####the####bottom####cover####back####onto####you####mac####mini####.####alignment####dot####will####be####present####on####the####cover####and####on####the####computer####itself####to####help####you####correctly####position####the####back####cover####into####place####.####-####lock####the####back####cover####into####place####by####rotate####it####clockwise####after####match####up####the####alignment####dot####on####the####back####cover####and####computer####.####you####can####then####reconnect####all####the####cable####you####remove####earlier####from####you####mac####mini####and####power####the####computer####on####.	0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
10####-####check####to####see####if####the####mac####mini####recognize####the####new####ram####.####check####to####see####if####the####mac####mini####recognize####the####new####ram####.####-####select####"####apple####"####from####the####menu####bar####on####the####desktop####of####you####mac####mini####,####then####click####on####"####about####this####mac####.####"####you####computer####will####then####display####its####total####amount####of####memory####.	0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
0####-####step	0,0,0	0,0,0	None
1####-####figure####out####if####you####need####a####external####microphone####.####figure####out####if####you####need####a####external####microphone####.####sometimes####,####it####be####text####that####get####the####word####across####easier####than####if####you####talk####.####however####,####there####be####other####time####when####talk####get####the####word####across####better####than####text####-####alone####.####-####;	0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
2####-####use####a####build####-####in####microphone####in####you####pc####,####if####you####pc####be####install####with####one####.####use####a####build####-####in####microphone####in####you####pc####,####if####you####pc####be####install####with####one####.####much####like####talk####into####a####camera####-####microphone####or####telephone####receiver####,####you####can####record####sound####from####you####voice####just####by####talk####into####it####.	0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
